Date,Close,High,Low,Open,Volume,Ticker
2015-01-02,26.26045799255371,26.570396349230737,26.17764066273826,26.411706170235586,26480000,GOOGL
2015-01-05,25.760093688964844,26.183097900780766,25.675295730032687,26.14144236480419,41182000,GOOGL
2015-01-06,25.12434959411621,25.846876415134567,25.07029576570784,25.811667839004635,54456000,GOOGL
2015-01-07,25.050457000732422,25.36485790431801,24.976072931454695,25.33808069873763,46918000,GOOGL
2015-01-08,25.137739181518555,25.16699642626597,24.54811092499961,24.86995196750364,73054000,GOOGL
2015-01-09,24.830774307250977,25.221545610890498,24.728124245531504,25.200717842806696,42000000,GOOGL
2015-01-12,24.649274826049805,24.808954375529883,24.34429464256883,24.75738058619834,57138000,GOOGL
2015-01-13,24.88433265686035,25.221545763633,24.65919413025098,24.922516898578568,60958000,GOOGL
2015-01-14,25.08913803100586,25.204683901204348,24.70382433468335,24.815897018606716,52800000,GOOGL
2015-01-15,24.993927001953125,25.278573165229815,24.894746343387073,25.235926371151862,51068000,GOOGL
2015-01-16,25.313783645629883,25.33312263498767,24.94830266324565,24.951278328926936,49658000,GOOGL
2015-01-20,25.287996292114258,25.569173057999514,25.25973030516724,25.428336860554808,46796000,GOOGL
2015-01-21,25.80621337890625,25.87861493705752,25.270638965153605,25.33262663942792,46356000,GOOGL
2015-01-22,26.6447811126709,26.721149592800394,25.88159004863909,25.935641982816453,56068000,GOOGL
2015-01-23,26.875375747680664,27.046957961996203,26.567917414782933,26.680983249796775,45966000,GOOGL
2015-01-26,26.61602020263672,26.853061388067903,26.385425977502006,26.853061388067903,30932000,GOOGL
2015-01-27,25.845884323120117,26.420634231646282,25.829519108082973,26.3521995975943,39148000,GOOGL
2015-01-28,25.411474227905273,26.06903955847943,25.407507304437367,26.034822242462525,35822000,GOOGL
2015-01-29,25.451148986816406,25.548345239425768,24.96764397707178,25.434783771142534,79018000,GOOGL
2015-01-30,26.65717887878418,26.932404292585282,25.69661778151271,25.737282057374063,121108000,GOOGL
2015-02-02,26.39187240600586,26.60511015362786,25.872167586263934,26.49700250116337,75378000,GOOGL
2015-02-03,26.446420669555664,26.652218298064415,26.12457965499123,26.27979664583379,47062000,GOOGL
2015-02-04,26.089370727539062,26.617504992397134,26.03630816237833,26.438484572025626,33896000,GOOGL
2015-02-05,26.274341583251953,26.31698837213654,26.066557665389382,26.1801191178171,33176000,GOOGL
2015-02-06,26.475183486938477,26.789584406297493,26.21582765179482,26.33286040937498,42938000,GOOGL
2015-02-09,26.247072219848633,26.47518642917053,26.161281103906838,26.335341480966584,30314000,GOOGL
2015-02-10,26.786609649658203,26.82826518596834,26.24161449122016,26.38939327600725,47430000,GOOGL
2015-02-11,26.679492950439453,26.875374215825545,26.580312299499035,26.76528405270726,38306000,GOOGL
2015-02-12,27.07671356201172,27.192257545513392,26.629905910425613,26.761815109488662,48590000,GOOGL
2015-02-13,27.332101821899414,27.400536456486503,27.105970150369355,27.151096980535073,47382000,GOOGL
2015-02-17,27.02712059020996,27.42334568324706,26.940338227851452,27.33210076845686,39174000,GOOGL
2015-02-18,26.91008758544922,27.153080089510205,26.75635937118843,26.96810833337687,31164000,GOOGL
2015-02-19,27.098529815673828,27.11886195286686,26.81586619419472,26.901161666272937,30834000,GOOGL
2015-02-20,26.867935180664062,27.154565720873848,26.68445221162013,27.154565720873848,38234000,GOOGL
2015-02-23,26.530723571777344,26.743961314439,26.381953537568048,26.729084878532156,32906000,GOOGL
2015-02-24,26.711729049682617,26.748920140345838,26.33236289949478,26.359637627123586,28406000,GOOGL
2015-02-25,27.142173767089844,27.25325520293225,26.679992136919854,26.701317426876454,40836000,GOOGL
2015-02-26,27.73526954650879,27.77692508208699,27.031088581871714,27.06332338324558,54032000,GOOGL
2015-02-27,27.900897979736328,28.237615421126364,27.623192541897847,27.678733251122836,68328000,GOOGL
2015-03-02,28.51531982421875,28.563422317291515,27.926684766133675,28.1176078515459,50406000,GOOGL
2015-03-03,28.70227813720703,28.804432570237033,28.291174693248323,28.581276560304175,50526000,GOOGL
2015-03-04,28.679466247558594,28.8431127286666,28.391346893614564,28.612022869052083,37964000,GOOGL
2015-03-05,28.83319091796875,28.920964527531407,28.67450264857129,28.743432901060437,35918000,GOOGL
2015-03-06,28.41019058227539,28.900140632343085,28.368535047860103,28.86146076348798,37592000,GOOGL
2015-03-09,28.469697952270508,28.536643805751243,28.219267227431153,28.312000921050046,23478000,GOOGL
2015-03-10,27.763038635253906,28.25447745522769,27.761549856643445,28.19100100506998,40080000,GOOGL
2015-03-11,27.556745529174805,27.977765341311013,27.542860350251907,27.76056066028267,40524000,GOOGL
2015-03-12,27.82849884033203,27.861723007930234,27.54881086246796,27.695100865810453,35602000,GOOGL
2015-03-13,27.423343658447266,27.986688366300495,27.290938848469754,27.7322907373461,35428000,GOOGL
2015-03-16,27.851808547973633,27.956443022936273,27.340037532370015,27.618238642281614,36856000,GOOGL
2015-03-17,27.65195655822754,27.802213474941897,27.49326827415622,27.68567635251468,28892000,GOOGL
2015-03-18,28.07595443725586,28.093310910720167,27.448141943417497,27.65790840369397,35324000,GOOGL
2015-03-19,27.952472686767578,28.11562352549206,27.875608580105705,27.994623849019984,24660000,GOOGL
2015-03-20,28.015947341918945,28.122566212036446,27.992641430387078,28.10322722392035,44320000,GOOGL
2015-03-23,28.036775588989258,28.248526445963858,27.92222287007759,28.068017239601534,30234000,GOOGL
2015-03-24,28.640289306640625,28.855509568803893,28.171660758825556,28.193977304775633,79156000,GOOGL
2015-03-25,28.11760711669922,28.765749792129892,28.11760711669922,28.641774453777348,53070000,GOOGL
2015-03-26,27.950984954833984,28.127031611706055,27.6866709384634,28.001071857479552,49842000,GOOGL
2015-03-27,27.64898109436035,27.97230899573405,27.61823507357245,27.861225682703445,34552000,GOOGL
2015-03-30,27.827011108398438,27.87759364275053,27.611295204391645,27.782877426269927,24788000,GOOGL
2015-03-31,27.50765037536621,27.891972812931563,27.506161596720883,27.668321182815355,34932000,GOOGL
2015-04-01,27.249286651611328,27.6960924051215,27.077704434444374,27.514098195679992,38902000,GOOGL
2015-04-02,26.843639373779297,27.1753967801162,26.800495058394315,27.146139535334154,47760000,GOOGL
2015-04-06,26.97455596923828,27.05340448591427,26.56543694970901,26.721149575441377,33718000,GOOGL
2015-04-07,27.019683837890625,27.28251097577977,26.956704904607637,27.026130798260336,27318000,GOOGL
2015-04-08,27.21704864501953,27.348959718384886,27.07621246740875,27.07621246740875,28386000,GOOGL
2015-04-09,27.1763858795166,27.24333362363883,26.875374520588284,27.23539977682197,32366000,GOOGL
2015-04-10,27.202173233032227,27.267136568432296,27.025632848374226,27.253251390894178,26104000,GOOGL
2015-04-13,27.207134246826172,27.43673722077576,27.091094633196764,27.12828761739278,29326000,GOOGL
2015-04-14,26.767765045166016,27.104482506404334,26.567421220305313,27.104482506404334,47206000,GOOGL
2015-04-15,26.83024787902832,26.936866749688544,26.400301101916753,26.677510922318778,46962000,GOOGL
2015-04-16,26.95323371887207,27.038031678584748,26.68445524852235,26.6968516486026,31722000,GOOGL
2015-04-17,26.418651580810547,26.768758621521986,26.233186067673152,26.645278894626806,49234000,GOOGL
2015-04-20,27.00331687927246,27.066297700203453,26.44889913211863,26.46873564094278,38508000,GOOGL
2015-04-21,26.923480987548828,27.163993489497347,26.888272408924745,27.091591924395292,29128000,GOOGL
2015-04-22,27.233911514282227,27.324165171603404,26.84413337924256,26.93042011308014,31806000,GOOGL
2015-04-23,27.64451789855957,27.82849840263682,27.27854318975196,27.294908404656667,78184000,GOOGL
2015-04-24,28.447877883911133,28.995353028947168,28.184553248660876,28.76475882163892,92168000,GOOGL
2015-04-27,28.0739688873291,28.54011550691454,27.884534573920153,28.403743761447362,48062000,GOOGL
2015-04-28,27.9871883392334,28.158770562038914,27.818086153186698,27.984708302474584,37178000,GOOGL
2015-04-29,27.839405059814453,28.06008100290525,27.720885427512734,27.795765121782654,33622000,GOOGL
2015-04-30,27.213579177856445,27.825522048940716,27.11192037979657,27.6990666687902,47240000,GOOGL
2015-05-01,27.332101821899414,27.335077487539767,26.969596510182956,27.299867020556977,36572000,GOOGL
2015-05-04,27.4154109954834,27.606332186816516,27.145143770469065,27.32366856282467,35260000,GOOGL
2015-05-05,26.929426193237305,27.40400412829008,26.89620013831182,27.282506940653757,28528000,GOOGL
2015-05-06,26.534692764282227,26.97356657819945,26.393856564951527,26.909594493245102,39034000,GOOGL
2015-05-07,26.879838943481445,27.03654472515766,26.45386095483334,26.575356268918117,31844000,GOOGL
2015-05-08,27.22250747680664,27.413428682728835,27.176885017324594,27.218540553162164,28226000,GOOGL
2015-05-11,27.065305709838867,27.44169619780149,27.056380604685234,27.199694941551265,21858000,GOOGL
2015-05-12,26.715696334838867,26.925462790901502,26.530724570125198,26.91802268095449,35282000,GOOGL
2015-05-13,26.753385543823242,26.96910144425895,26.728093331209017,26.801983669631728,24238000,GOOGL
2015-05-14,27.23490333557129,27.25920428937405,26.902650313455325,26.975547499722595,31736000,GOOGL
2015-05-15,27.10051155090332,27.304328545912252,26.902647778252366,27.29391466314115,33440000,GOOGL
2015-05-18,27.109439849853516,27.192255287067976,26.890250780477007,26.968108036391747,26706000,GOOGL
2015-05-19,27.238872528076172,27.443183282389327,27.131758023465434,27.17539607500563,47126000,GOOGL
2015-05-20,27.399044036865234,27.575584410452482,27.031580592387993,27.320195528871597,30840000,GOOGL
2015-05-21,27.61228370666504,27.651956723777168,27.239862054993047,27.284493253387403,34170000,GOOGL
2015-05-22,27.498722076416016,27.68319819974523,27.454090878301756,27.495746410979923,24266000,GOOGL
2015-05-26,27.135225296020508,27.43970792054847,26.925954499415184,27.40251494308355,37474000,GOOGL
2015-05-27,27.485332489013672,27.536906275834827,27.104976993528638,27.209115825077056,34844000,GOOGL
2015-05-28,27.481863021850586,27.560215911054758,27.31424962232268,27.46252403282781,23544000,GOOGL
2015-05-29,27.04249382019043,27.469960552190802,27.028608642586157,27.43326320064512,43446000,GOOGL
2015-06-01,27.235401153564453,27.30284263834409,26.956208805126195,27.211597720197023,33210000,GOOGL
2015-06-02,27.470457077026367,27.71047391919658,27.103489224742496,27.147129166513526,31842000,GOOGL
2015-06-03,27.53690528869629,27.67079887805027,27.38119267590868,27.52748266378534,26710000,GOOGL
2015-06-04,27.358386993408203,27.570137885248624,27.230940333404444,27.382686058996487,26866000,GOOGL
2015-06-05,27.251266479492188,27.439709522392008,27.144647613449155,27.373754930305452,24396000,GOOGL
2015-06-08,26.951248168945312,27.268129122621044,26.924964699478593,27.25523520237596,27336000,GOOGL
2015-06-09,26.88578987121582,27.018692217076097,26.72164587363136,26.948273174664187,30016000,GOOGL
2015-06-10,27.40350914001465,27.511616789886563,27.032080629583827,27.061337872408057,30316000,GOOGL
2015-06-11,27.276559829711914,27.514096631971313,27.233415517518978,27.497235788608503,25872000,GOOGL
2015-06-12,27.14911651611328,27.217549264157814,27.05786969919751,27.133246928736764,25468000,GOOGL
2015-06-15,26.927440643310547,26.979510053639633,26.739495137224615,26.914051096124016,27150000,GOOGL
2015-06-16,27.02017593383789,27.1104295837852,26.856529476156233,27.000836946971166,32526000,GOOGL
2015-06-17,27.105972290039062,27.193250291619623,26.86843545789856,27.04745590572947,24440000,GOOGL
2015-06-18,27.581043243408203,27.634103919778923,27.17539551704082,27.17539551704082,41192000,GOOGL
2015-06-19,27.647493362426758,27.666834242783356,27.386650642382726,27.597903980808226,59290000,GOOGL
2015-06-22,27.754606246948242,28.048676900115016,27.716422009150264,27.74121859022809,34752000,GOOGL
2015-06-23,27.938589096069336,28.013470691140693,27.629146352572405,27.76006429084313,31396000,GOOGL
2015-06-24,27.69956398010254,27.9013965932914,27.612285983657653,27.893462745900152,28924000,GOOGL
2015-06-25,27.66881561279297,27.926188919344042,27.64451655196632,27.78535273565518,26684000,GOOGL
2015-06-26,27.426321029663086,27.77047670128077,27.3663177660201,27.75609589450206,43676000,GOOGL
2015-06-29,26.840662002563477,27.319206906545624,26.790575100916495,27.113407381290678,37756000,GOOGL
2015-06-30,26.780662536621094,27.071260058044547,26.755865950908547,27.031091405235557,34510000,GOOGL
2015-07-01,26.94232177734375,27.066792746207007,26.766772650629544,26.96017387821555,30760000,GOOGL
2015-07-02,27.142667770385742,27.175396309323087,26.955711595908024,27.013732347179474,28124000,GOOGL
2015-07-06,27.057371139526367,27.204158658790305,26.88281326414677,26.89025148214723,25614000,GOOGL
2015-07-07,27.276063919067383,27.32416641545881,26.77123741316802,27.14713038726974,33578000,GOOGL
2015-07-08,26.862974166870117,27.189277711504793,26.83817947868623,27.056377274816708,27662000,GOOGL
2015-07-09,27.00926971435547,27.219036172154,27.007782827381977,27.207631030216106,29766000,GOOGL
