Date,Close,High,Low,Open,Volume,SMA10_Ratio,SMA20_Ratio,SMA50_Ratio,EMA10_Ratio,EMA20_Ratio,RSI,MACD_Norm,MACD_Signal_Norm,MACD_Hist_Norm,BB_Position,BB_Width_Pct,ATR_Pct,Return_1d,Return_3d,Return_5d,Return_10d,Return_20d,Volatility_20d,High_Low_Pct,Open_Close_Pct,Volume_Ratio,Volume_Change,Market_Return,Market_Volatility,Relative_Strength,Relative_Strength_5d,Day_Sin,Day_Cos,Target,Ticker
2015-03-31,27.668073654174805,28.126131711225387,27.652508623977777,28.037187954473342,168362400,-0.010449781836006644,-0.009674006839286542,0.00893092037712595,-0.006512867409821044,-0.008251613840321359,54.85160691557263,0.0014027289931745253,0.0051477249691752386,-0.0037449959760007126,0.3330501294832181,0.057945578570029854,0.01988495389601828,-0.01535180918267165,0.0015292162533684373,-0.01783857902898034,-0.02054473798089207,-0.03811050824642637,0.22861119929059734,0.01712767162241933,-0.013165168379150714,0.7996473166743467,-0.10635099586621566,-0.010048997972387142,0.17500674853164316,-0.005302811210284508,0.018132322543203003,0.9510565162951535,0.30901699437494745,0.009402911435713257,AAPL
2015-04-01,27.628049850463867,27.82150239978064,27.37233717855166,27.7547941561649,162485600,-0.008553926053023742,-0.009415471898435723,0.004871039932907273,-0.006513974245896614,-0.008771839528055603,49.51316754929192,0.0005900862296909757,0.004242163086689497,-0.0036520768569985214,0.3273979674033705,0.054550179721461804,0.01919516332677243,-0.0014465699423529266,0.008113595910491656,0.007051558897379628,-0.03284805436274674,-0.03337483432801602,0.22799373993423766,0.016409458143783803,-0.004566573435489834,0.7652256669167724,-0.03490565589466532,-0.004111939601309178,0.17501292759937884,0.0026653696589562514,0.022515631246813463,0.5877852522924732,-0.8090169943749473,0.01859157593809635,AAPL
2015-04-02,27.86597442626953,27.919340005191067,27.614709866405345,27.801490240861305,128880400,0.0017266278247285438,-0.00045053901423108833,0.010875739804103057,0.0016698070911529417,-0.00021323584180221733,54.16876116145246,0.000626660475675328,0.003490086298666293,-0.0028634258229909646,0.4916687316989394,0.05407808246598892,0.018204813827645897,0.008611703580000185,-0.008308939496837198,0.008692830448173705,-0.017097957681338705,-0.008622862249582197,0.22353891216724944,0.011031444482287303,0.0023194506787067868,0.6211778977029985,-0.2068195581639235,0.0013436103288059665,0.17546902904624712,0.007268093251194219,0.01586582694331469,-0.587785252292473,-0.8090169943749475,0.014203620639193115,AAPL
2015-04-06,28.31736183166504,28.35294001500725,27.645839737461767,27.676969799655623,148776000,0.016774639688484916,0.015436961420523199,0.02470595870558223,0.014594181637822556,0.014437771077029371,55.602293337156325,0.0019133177623897521,0.0031302261572784163,-0.0012169083948886641,0.7795395324203082,0.0552228204965038,0.018531599549286074,0.016198515023755355,0.02346705396283566,0.033265743233015455,0.011517015975499367,0.005924174630046464,0.23110304162892434,0.02557709529753654,0.02313808327446974,0.7425885642279512,0.15437258109068552,0.02571344444806818,0.19277087850778923,-0.009514929424312823,0.005871102692987965,0.0,1.0,-0.003926190316299816,AAPL
2015-04-07,28.0194034576416,28.48857847251313,28.01273297207612,28.381847310542977,140049200,0.007040850045577196,0.005205260954175062,0.011730101568280915,0.0032037717791135734,0.00340407385045971,47.50849480517972,0.0020900256033454805,0.0029488155098223614,-0.000858789906476881,0.5965214780179775,0.0539285251434463,0.018598271155408942,-0.010522109220296616,0.014165082562682674,-0.0028487249532572756,-0.009433092667893606,-0.008887551234761815,0.23376516033750483,0.01698675744745601,-0.012770269987561327,0.7384824812815637,-0.05865731031886867,-0.003113506891354212,0.19306002347497,-0.007408602328942404,-0.012631335265080885,0.9510565162951535,0.30901699437494745,0.0023013924145676157,AAPL
2015-04-08,27.9282341003418,28.1061216224908,27.78814882176073,27.98382373895572,149316800,0.004639260901828202,0.0014991224611056175,0.006346311658725234,-4.9456600793473804e-05,0.00012594484043559895,42.697242315890726,0.0019354488522448866,0.0027538431053002535,-0.0008183942530553667,0.5279964338886699,0.053546907690710736,0.017885553069935962,-0.0032537936590130156,0.002234254331819674,0.009402911435713257,-0.008603402172015606,0.008754309054280984,0.22151410890643808,0.011442748589321977,-0.0019864918794687473,0.8144296552126633,0.06617388746240604,0.008256778025662537,0.1829396750115513,-0.011510571684675553,-0.018685474874160033,0.5877852522924732,-0.8090169943749473,0.009394746967683831,AAPL
2015-04-09,28.141698837280277,28.14614695850273,27.719218930050666,27.98382446310668,129936000,0.009749639374273311,0.007418797931939336,0.011146020539446688,0.006204294792881537,0.007025017076755402,47.606953775144895,0.0023784847470289566,0.00266206033464826,-0.0002835755876193033,0.6533292103474257,0.04838476579334943,0.01778939170641582,0.007643330980810603,-0.006203367228522438,0.01859157593809635,0.025774234428198595,0.035340585455085005,0.21125354286291417,0.01540187800851875,0.005641629662941063,0.7380710158189722,-0.12979651318538843,0.005078021579359615,0.18265474562508555,0.002565309401450988,-0.018686771552445733,-0.587785252292473,-0.8090169943749475,-0.003081666396125171,AAPL
2015-04-10,28.26177215576172,28.28623173266237,27.852633226625628,28.00605947682109,160752000,0.011749342846033128,0.010651252940049316,0.013477603981909558,0.00857250766223805,0.010232437880098644,53.229248853102504,0.0030373966199964578,0.0027280795414649332,0.00030931707853152447,0.719301680764886,0.048568952608569284,0.016988851699581448,0.004266740226868571,0.0086500306291859,0.014203620639193115,0.023019920753333478,0.02129377731612858,0.20267063081805992,0.015567594722866071,0.009130619720074036,0.9216735709621912,0.23716291097155517,0.0025071466049128464,0.18265110224554162,0.0017595936219557242,-0.024238263127455847,-0.9510565162951536,0.30901699437494723,-0.018489323431759686,AAPL
2015-04-13,28.2061824798584,28.588641163945205,28.1528169014454,28.544166738422263,145460400,0.00687388108815723,0.007357679692555408,0.010128158153451361,0.005384295816425411,0.007454229172316529,48.972625542965204,0.0033766746988152124,0.0028620998443362306,0.0005145748544789818,0.6591445869801287,0.04623267327008841,0.017027977186294733,-0.0019669564808938445,0.009952236096201883,-0.003926190316299816,0.029208945277769738,0.026377856134892852,0.20082007082962708,0.015480662699775086,-0.011840747066156808,0.8490531676495405,-0.09512541057031954,-0.001378835156428404,0.18026984770793278,-0.0005881213244654405,-0.015275794478452197,0.0,1.0,0.005912363827745182,AAPL
2015-04-14,28.083887100219727,28.304021601912243,27.99716739662991,28.23953741526268,102098400,0.0025640135404558784,0.002452644997329667,0.004213014006537952,0.0008386320175426398,0.002791405399910074,48.88901705343305,0.0032676148062524128,0.0029531735814608286,0.0003144412247915842,0.5536800992162539,0.04569002354949044,0.017045574459760737,-0.004335765030450411,-0.002054308710885855,0.0023013924145676157,-0.0005538885726883436,0.010804605970703873,0.1984361827051385,0.010960187540946428,-0.005511786994033063,0.6032373971924975,-0.298101751404506,-0.005397154219140754,0.1747041171067621,0.0010613891886903423,-0.006764564419798221,0.9510565162951535,0.30901699437494745,0.0048296510911234325,AAPL
2015-04-15,28.19061279296875,28.2684379353972,28.01939747962616,28.108341226599048,115881600,0.004500201681620242,0.006366058565663524,0.006649987025793669,0.003794850686424933,0.005969719559251185,61.548910351514856,0.0034235540591041696,0.0030383054373277576,0.00038524862177641224,0.6401769727036062,0.04541443892588559,0.015673937029802226,0.00380024646759769,-0.002517866268285762,0.009394746967683831,0.018885996377095093,-0.002046749450872465,0.18962202671143788,0.008888144577417247,0.002926944913129482,0.7029933953020209,0.13499917726428623,0.003650747545368316,0.1750130280467491,0.0001494989222293741,0.004934820613612215,0.5877852522924732,-0.8090169943749473,0.01451339648173211,AAPL
2015-04-16,28.054975509643555,28.26176901177812,28.041634540622283,28.0794350838232,113476000,-0.001851308944749941,0.0024390793024171575,0.0005376116473425618,-0.0008468485403473336,0.0010218749845096742,56.668913379441314,0.0031477329777546735,0.0030719423724009033,7.579060535377044e-05,0.5587426902032184,0.04152140962525178,0.015019407841151293,-0.004811434370771361,-0.005360774019058323,-0.003081666396125171,0.015452616507151573,-0.017903026242668707,0.1854645871213852,0.007850272452447155,-0.0008710849811125963,0.7206662066129107,-0.020759119653163238,-0.0002553417116161194,0.16426854247698805,-0.004556092659155242,-0.0022082294592210526,-0.587785252292473,-0.8090169943749475,0.02774044018422339,AAPL
2015-04-17,27.73923110961914,28.04830938065471,27.67474692190119,27.91711864101081,207828000,-0.012639730252775538,-0.007758884390831611,-0.01161019601246538,-0.009915094435540062,-0.009277535739142806,55.03360611616927,0.0020075947659037286,0.0028870461888612724,-0.0008794514229575436,0.30787347037903373,0.04038424264539948,0.015144553943085249,-0.01125448852792188,-0.012272374880679893,-0.018489323431759686,-0.004548318128466677,-0.021568508858923585,0.1876952984622983,0.01349831526220364,-0.0063719875134373005,1.30965302273574,0.8314709718354543,-0.014121744513408419,0.16862617305365876,0.0028672559854865387,-0.0009869953765343012,-0.9510565162951536,0.30901699437494723,0.044328588483008025,AAPL
2015-04-20,28.372947692871094,28.48857338041516,27.832616404650924,27.921560154702245,188217200,0.009717231109923175,0.014223676818652553,0.00974443692408622,0.010370138501544446,0.01206866092158565,54.203646320405916,0.002821351869637752,0.0028223210304573905,-9.691608196387186e-07,0.834668800633705,0.04250075534892879,0.01492943176997007,0.022845499240683687,0.006467929634641489,0.005912363827745182,0.0019629604458384353,0.01350258386815173,0.2004821291466393,0.023567923555136,0.01616627207318968,1.2193297279368132,-0.0943607213657448,0.02115299554261709,0.18392395542528342,0.0016925036980665956,0.0008828611839250718,0.0,1.0,0.03957690165825967,AAPL
2015-04-21,28.21952247619629,28.506363493308605,28.166155206372657,28.484129675573577,129740400,0.0035425455978745912,0.008859599154092956,0.0030175151574880488,0.0040109252503748305,0.005964020549709348,59.26762437909823,0.003047003034609558,0.002879533052634402,0.0001674699819751558,0.7107869493934722,0.042031061123973985,0.014672904491889547,-0.005407447204132221,0.005865161653631601,0.0048296510911234325,0.007142158428077083,-0.002358306882117356,0.1982228422273208,0.012078620047473664,-0.009289636102317018,0.8462823571219653,-0.31068786487101074,0.001959968863172579,0.18392848696649802,-0.0073674160673048,-0.007556974635010011,0.9510565162951535,0.30901699437494745,0.028760830317650532,AAPL
2015-04-22,28.599754333496094,28.65534396850471,28.088330709293476,28.23731052396591,150618000,0.014641325041218733,0.0216692947209296,0.015104198113983669,0.014304507775353414,0.017626784893995273,64.65465612316228,0.004195379486450706,0.003112075777001579,0.0010833037094491271,0.9689287247567239,0.04621020973319872,0.014772157486817337,0.013474071278865019,0.031021884509933262,0.01451339648173211,0.02404449313700341,0.015234226520507876,0.20321073732181347,0.020186790916116196,0.012835634938482063,0.9763353193051709,0.16091826447274715,0.015516194312575893,0.19091031691635776,-0.0020421230337108742,-0.00973867601160891,0.5877852522924732,-0.8090169943749473,0.00015552360904402818,AAPL
2015-04-23,28.833232879638672,29.00000179276501,28.493024568294725,28.52860275072968,183083600,0.0204210327135379,0.0274431122504748,0.02215689392172404,0.018403018398809534,0.02340658964518716,64.60719272938437,0.00568386309642779,0.0036062730894134715,0.002077590007014319,1.0554367320072342,0.049408169588102374,0.015153813663067438,0.008163655653123048,0.01622267773338293,0.02774044018422339,0.024573287005768663,0.050980879093925235,0.17772652938842753,0.01779302942217009,0.01067805989556224,1.1959068235241246,0.21554927033953453,0.00560835813155156,0.1654821951392424,0.002555297521571487,-0.00237533215228531,-0.587785252292473,-0.8090169943749475,-0.03485776664264506,AAPL
2015-04-24,28.9688720703125,29.046698921184287,28.73539491061941,29.015568859420025,178103600,0.022662194973193772,0.029812238699382876,0.02609183629597256,0.018897101676864203,0.025464813110084084,60.87608839211858,0.007153514094321171,0.00430221294358718,0.0028513011507339905,1.0440071268961932,0.054801191428272736,0.01410694470405314,0.004704265776926286,0.026554297463690313,0.044328588483008025,0.02501965944151263,0.048615530772465165,0.17715979983294805,0.010833469020807977,-0.0016093701051931864,1.1680268012465171,-0.027200688647153526,0.05576419442134304,0.24725129931062464,-0.051059928644416754,-0.055673122788252136,-0.9510565162951536,0.30901699437494723,-0.010208761740823302,AAPL
2015-04-27,29.4958610534668,29.602595603096105,29.162323219950373,29.42025995883776,387816800,0.036546787414493354,0.0446650276273759,0.043740347351705955,0.030419501453812448,0.03975072240158184,72.89663564637706,0.00952223364841263,0.005284724556625196,0.004237509091787435,1.1920335821498147,0.06454170545976,0.01423722731755279,0.018191560302217136,0.03133267193561817,0.03957690165825967,0.04572325852778336,0.07626773196181258,0.18107722308303628,0.015097301398968635,0.00256969499028268,2.3652549223287105,1.1774787258651704,0.010752300356852262,0.24168862875590552,0.007439259945364873,-0.05002411442723567,0.0,1.0,-0.02977763143379164,AAPL
2015-04-28,29.031139373779297,29.916125685313027,28.811006522904183,29.89833998241094,475696000,0.016830616285207878,0.02651218193631011,0.026733427018067912,0.011575841392245101,0.021096376595933553,65.3277829850581,0.010274722711572384,0.0063504012027264505,0.003924321508845934,0.8844891398736298,0.06895430634275877,0.01640183710099711,-0.015755487824041126,0.0068638329585435365,0.028760830317650532,0.033729386184299326,0.033156815290039665,0.17476100632506303,0.03835753400459286,-0.029004975163899126,2.66752022050041,0.22659977597669823,-0.004206450418682728,0.24276922224843983,-0.011549037405358398,-0.0546737664859895,0.9510565162951535,0.30901699437494745,-0.036458494161692334,AAPL
2015-04-29,28.60420227050781,29.26015928080993,28.528601181683197,28.942188199206495,253544400,0.00042768623136368866,0.009744954098061198,0.011505237049540096,-0.002702090349954167,0.005497725101666351,56.067679961004195,0.009595738594058377,0.007075295914165473,0.0025204426798929036,0.6467816655772132,0.06639081291072378,0.01740734822522663,-0.014706178003371595,-0.012588332708279859,0.00015552360904402818,0.014671177266576407,0.03383425344437563,0.17393908464783572,0.025642971222733152,-0.011677967345535823,1.3886146528123806,-0.4670032962227978,-0.002666636490866714,0.237766589591729,-0.012039541512504881,-0.0650962423911534,0.5877852522924732,-0.8090169943749473,-0.028218344664609152,AAPL
2015-04-30,27.828170776367188,28.60420158242397,27.701426480269312,28.60420158242397,332781600,-0.025941230564850093,-0.017996270997923558,-0.015384097426066834,-0.024480536699626243,-0.01974795567316534,45.14679259461676,0.006856055759715377,0.007189292320953543,-0.00033323656123816526,0.22066689046439006,0.0644258427790472,0.019097050145895064,-0.027129982049551638,-0.05653980651985746,-0.03485776664264506,-0.008084296248927592,0.007243396728559226,0.2018041651817594,0.032589480646336724,-0.027129958646831025,1.7413746170778641,0.3125180441768778,-0.020676215183946245,0.25392565983638027,-0.006453766865605393,-0.07382495932734467,-0.587785252292473,-0.8090169943749475,0.0050597752868133394,AAPL
2015-05-01,28.67313575744629,28.93552062370091,27.861528367104484,28.03941419799725,234050400,0.00036465144318209575,0.01038200580297266,0.014432624416850004,0.00420136459930931,0.009053530771650609,54.44164241601776,0.006642284949340789,0.00691040257576075,-0.00026811762641996094,0.6643793480367424,0.06315882090402343,0.020207140610240735,0.0303636551561155,-0.012331710847572008,-0.010208761740823302,0.033667286744054614,0.02896583908495365,0.22672210997761091,0.03854749970803706,0.022601098402915416,1.191937393779997,-0.2966846724698722,0.007525124401373162,0.25360433600704824,0.022838530754742337,-0.000936884405553038,-0.9510565162951536,0.30901699437494723,-0.0061800118020503,AAPL
2015-05-04,28.617544174194336,29.033356962148268,28.519705871146357,28.79543168947048,203953200,-0.0024261510145149323,0.007890010179975704,0.012593290991395723,0.0018437657986603018,0.006416915334867879,55.14136880698339,0.006415174126891148,0.00682209603866203,-0.00040692191177088235,0.6241960638145511,0.06352866538312342,0.020762553505407254,-0.0019388037542255043,0.0004664315949227671,-0.02977763143379164,0.00862076383359689,0.010600646497853639,0.22020073585680566,0.018010392299367177,-0.0061776297433037315,1.0242718744026849,-0.12859281590631766,0.0025401314917735895,0.24229618569654907,-0.004478935245999094,-0.012293585233442705,0.0,1.0,-0.014392920210066329,AAPL
2015-05-05,27.97270774841309,28.561956579916988,27.968259627159547,28.49524833280351,197085600,-0.02406472599234477,-0.014739662944238008,-0.009100724750810252,-0.01702564315519517,-0.014734773961207481,48.0978777547016,0.004456952976779744,0.006474879659136911,-0.002017926682357168,0.2691063564327077,0.06383745657312662,0.022263206028279182,-0.02253290575376221,0.005193908475243703,-0.036458494161692334,-0.008746240408263217,-0.0016665490148319861,0.23206779621174922,0.021227525797883774,-0.01833781472221371,0.9758065474422197,-0.03367243073410964,-0.009462939773379819,0.24593712587320568,-0.013069965980382393,-0.013717958606646305,0.9510565162951535,0.30901699437494745,0.004735521628446593,AAPL
2015-05-06,27.797039031982425,28.183942381380493,27.430147135062807,28.141693719755917,288564000,-0.02746995480470693,-0.02070083575028081,-0.014211650020003352,-0.01906117494052051,-0.018967443322371436,47.76406452075857,0.002269361107037294,0.0056665113432301925,-0.003397150236192898,0.18138076587102925,0.06497045229197171,0.023775222310860076,-0.006280003995702943,-0.03055461854172492,-0.028218344664609152,-0.0280672096743686,-0.004697578367755417,0.23288085360838529,0.027480539663388884,-0.012247119565925012,1.3811227602774383,0.46415567651822354,-0.012889787596000258,0.2525706058671173,0.006609783600297315,0.004745341995570418,0.5877852522924732,-0.8090169943749473,0.012210115596266835,AAPL
2015-05-07,27.968975067138672,28.1520706333886,27.692097515406704,27.859563034667516,175763600,-0.018486595119306504,-0.01434357885114479,-0.007643561576365032,-0.010656358247311148,-0.01168520168390208,52.042470471573075,0.0009947761489243808,0.004704296926571047,-0.0037095207776466663,0.28230128113807207,0.06588729105127182,0.023832722466346795,0.006185408271665915,-0.022663339072977018,0.0050597752868133394,-0.02997436382204366,-0.006137645461289365,0.23229189570954226,0.016610266438863524,0.0039272702280005855,0.8321126014282161,-0.39090253808513886,0.01489510226831503,0.255996786981823,-0.008709693996649115,0.002452144494731634,-0.587785252292473,-0.8090169943749475,0.029458670939138676,AAPL
2015-05-08,28.49593544006348,28.49593544006348,28.158771026473666,28.28604476221257,222201600,0.001668433098280131,0.0038128836314210712,0.01141508868695773,0.006522695817265944,0.00627085979195896,51.11454195421395,0.0014710247417739346,0.003988047215071814,-0.00251702247329788,0.5579034295980219,0.06584901201692216,0.02283456882948793,0.018840889652189885,0.01870493540905316,-0.0061800118020503,-0.01632568327483097,0.008285513130995348,0.24158865247358088,0.0119736906583326,0.0074202908047188276,1.0368802876664118,0.2642071509686874,0.013844670617773525,0.2585402692843523,0.00499621903441636,-0.015107188810532367,-0.9510565162951536,0.30901699437494723,0.00901119853666077,AAPL
2015-05-11,28.20565414428711,28.482529943603403,28.051585348625007,28.444571508121943,168143200,-0.004018306591768606,-0.006411794119989267,0.001366899378056452,-0.0030543077270858143,-0.003602119882728183,49.87736404376506,0.0010397756897472805,0.0034312276177512874,-0.002391451928004007,0.40263119261130975,0.06585059724921774,0.02333330388728756,-0.010186761420306056,0.014699951021205582,-0.014392920210066329,-0.043741964570586656,-1.8731197377275244e-05,0.24445694953987385,0.015362575398952241,-0.008399401051501646,0.7804918444007205,-0.2432853768829747,-0.0027368363953894637,0.2589670804809621,-0.007449925024916593,-0.018043129331385344,0.0,1.0,0.0306364953043321,AAPL
2015-05-12,28.105173110961918,28.330692057782745,27.870720764153702,28.0448845858755,192640000,-0.004310811337416731,-0.00998851256639488,-0.0017757873770248844,-0.005411301954212133,-0.006475023533025426,45.39883135572321,0.0003954171797877778,0.002833879333339783,-0.0024384621535520055,0.34808082298300996,0.06574885911393437,0.023144680242166187,-0.003562442934710086,0.004869611542657859,0.004735521628446593,-0.031895622520888844,0.0007579438938145611,0.24428570744293418,0.016503745903142932,0.002149715571187644,0.8757978289088206,0.14569010224618073,0.00015835765249165855,0.25702554039593434,-0.0037208005872017445,-0.0085359849187439,0.9510565162951535,0.30901699437494745,0.033367978253441066,AAPL
2015-05-13,28.136444091796875,28.399923276401505,28.105183993924086,28.167704189669664,138776800,-0.0015483932503680409,-0.008792418306182714,-0.00021922577100463858,-0.0035247707300362086,-0.004860682967681718,43.26423972446142,-2.8051833173580258e-05,0.0022589734302157975,-0.002287025263389378,0.3666756390997554,0.0659475751229094,0.02258018700181517,0.0011126414596878131,-0.012615530696394761,0.012210115596266835,-0.016352778318632355,-0.00192151556156972,0.2439391254891392,0.010487007754197135,-0.0011097850808960519,0.6276533869551099,-0.2796054817275747,-0.0015131375835967021,0.25785550675387,0.0026257790432845153,-0.012438040963327214,0.5877852522924732,-0.8090169943749473,0.03214024241438218,AAPL
