Date,Close,High,Low,Open,Volume,SMA_10,SMA_20,SMA_50,EMA_10,EMA_20,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,BB_Width,ATR,Close_Lag1,Close_Lag3,Close_Lag5,Daily_Return,Volatility_20,High_Low_Pct,Open_Close_Pct
2015-03-16,27.78370475769043,27.78370475769043,27.32120018619715,27.54578113753917,143497200,27.968036079406737,28.397632122039795,26.56214454650879,27.89196714539039,27.879595981934035,32.71067352838597,0.2155453212091274,0.46930700798786873,-0.25376168677874134,29.62904724658578,27.16621699749381,2.4628302490919722,0.6372165793727458,27.48129272460937,27.181108474731445,28.270662307739254,0.011004287029418025,0.21766640292672781,0.016928413405752966,0.008637388751594343
2015-03-17,28.24842834472656,28.310688462772674,27.93935011838267,27.99493975184684,204092400,27.91644859313965,28.388848781585693,26.642815246582032,27.95677827254242,27.914722873628563,45.53346551162456,0.22482742140170586,0.4204110906706362,-0.19558366926893034,29.621973932214342,27.155723630957045,2.466250301257297,0.6110088149651602,27.78370475769043,27.672521591186523,27.68586158752441,0.01672648018286682,0.22531436227788484,0.013290872651532525,0.00905480044346217
2015-03-18,28.566404342651367,28.71983229121008,28.099451708101014,28.23953698952777,261083600,27.91489200592041,28.386069679260252,26.743488845825194,28.067619376198593,27.976787775440258,44.97170942326153,0.25490319293801633,0.38730951112411227,-0.13240631818609594,29.61723148753999,27.154907870980516,2.4623236165594733,0.5876612880697818,28.24842834472656,27.48129272460937,27.181108474731445,0.011256413774402674,0.22763212300825045,0.022078031612631416,0.011574812761441884
2015-03-19,28.35071563720703,28.739843106737325,28.328480121097527,28.62866382972867,183238000,27.939129066467284,28.37550792694092,26.839804420471193,28.11909142365467,28.01239995275138,47.391197935726886,0.25835601529782437,0.3615188119588547,-0.10316279666103034,29.603937982757095,27.147077871124743,2.456860111632352,0.580037504269865,28.566404342651367,27.78370475769043,27.672521591186523,-0.0075504324190461825,0.22911681407078308,0.014521180941629014,-0.009708737864077686
2015-03-20,27.99493408203125,28.550828607626592,27.83038927531166,28.517476191471744,274780400,27.923563385009764,28.335483264923095,26.922404174804687,28.09651736154132,28.01073653649232,41.76558947602422,0.22973555530590417,0.3351621606282646,-0.10542660532236042,29.55845691364886,27.11250961619733,2.445947297451532,0.6000496752414372,28.35071563720703,28.24842834472656,27.48129272460937,-0.012549297158088613,0.2307869945090898,0.02588678603047905,-0.018323574846948125
2015-03-23,28.286226272583008,28.428535585374448,28.13279835554253,28.26621482068773,150838800,27.92511978149414,28.271109867095948,26.99249084472656,28.131009890821623,28.036973654215245,44.732915861141464,0.22793103284563543,0.3137159350717388,-0.08578490222610335,29.346263492690138,27.195956241501758,2.15030725118838,0.6083087467404587,27.99493408203125,28.566404342651367,27.78370475769043,0.010405175082684792,0.21035689076834052,0.010512186739988976,0.00070796362449749
2015-03-24,28.17060089111328,28.4707828514936,28.14169319834328,28.290674693141916,131369200,27.973593711853027,28.210183238983156,27.05973346710205,28.138208254511014,28.049700057729343,45.400238693821,0.21469605139518322,0.2939119583364277,-0.07921590694124447,29.147892878478363,27.27247359948795,1.8754192789904138,0.6121206886702498,28.286226272583008,28.35071563720703,28.24842834472656,-0.004087692022099021,0.209938549487344,0.011694024621435824,-0.004244289092820499
2015-03-25,27.43459701538086,28.19951096263978,27.43459701538086,28.13725084069286,206620800,27.998942565917968,28.150035572052,27.12448188781738,28.01027893830553,27.991118815600917,42.88397043015518,0.14316752539813749,0.2637630717487697,-0.12059554635063219,29.12587081488715,27.174200329216852,1.9516704856702987,0.6192680000881785,28.17060089111328,27.99493408203125,28.566404342651367,-0.026126665830710105,0.2107688004795208,0.027881362603215297,-0.02497236952146741
2015-03-26,27.625825881958008,27.76813521878184,27.261157994289302,27.29673617672582,190291600,27.994272994995118,28.081327152252197,27.188757972717283,27.940378382605978,27.95632901239683,44.62661195001129,0.10074984310007551,0.23116042601903086,-0.13041058291895535,28.99682616014816,27.165828144356233,1.830998015791927,0.6060854089503539,27.43459701538086,28.286226272583008,28.35071563720703,0.006970354493267772,0.20642514851249086,0.01859705389619691,0.012056009300950148
2015-03-27,27.40569877624512,27.72811808326337,27.330097662888065,27.69921207459066,158184800,27.98671360015869,28.02340269088745,27.250492095947266,27.843163908722182,27.903888037525235,41.32095158917175,0.048808472831332494,0.19469003538149118,-0.1458815625501587,28.956690235588777,27.090115146186125,1.8665750894026516,0.562884074395556,27.625825881958008,28.17060089111328,27.99493408203125,-0.007968163799101036,0.2021484519661727,0.014563446691073649,-0.01059644937029766
2015-03-30,28.09944725036621,28.106117734643387,27.572456938477448,27.58357554324668,188398800,28.01828784942627,27.993161964416505,27.339301719665528,27.889760879930186,27.922512724462468,54.06112951534198,0.06289920377196268,0.1683318690595855,-0.10543266528762282,28.871113580460335,27.115210348372674,1.755903232087661,0.5585950156852354,27.40569877624512,27.43459701538086,28.286226272583008,0.02531402245150649,0.22326127351334374,0.01935485101515253,0.018702133315194203
2015-03-31,27.668073654174805,28.126131711225387,27.652508623977777,28.037187954473342,168362400,27.960252380371095,27.938350486755372,27.423160552978516,27.849454111611024,27.89828043205412,54.85158125329697,0.03881058126548709,0.14242761150076583,-0.10361703023527874,28.74779904130581,27.128901932204933,1.6188971091008781,0.55017717502871,28.09944725036621,27.625825881958008,28.17060089111328,-0.015351675509765905,0.228610270128655,0.01712767162241933,-0.013165168379150714
2015-04-01,27.62804412841797,27.82149663766878,27.372331509466417,27.75478840786898,162485600,27.866416358947752,27.890654182434083,27.4941255569458,27.809197751030467,27.872543641231626,49.513081586553454,0.01630220452607034,0.11720253010582674,-0.1009003255797564,28.65137101949944,27.129937345368727,1.5214336741307122,0.530323725079139,27.668073654174805,27.40569877624512,27.43459701538086,-0.0014467767527717168,0.22799275602611246,0.016409458143783785,-0.004566573435489641
2015-04-02,27.865970611572266,27.91933618318835,27.614706086104803,27.801486434991567,128880400,27.817941856384277,27.87853546142578,27.566172637939452,27.819520089310792,27.871917638406924,54.168650931447004,0.017461546710908493,0.09725433342684309,-0.0797927867159346,28.632341343075634,27.124729579775927,1.5076117632997068,0.5072936569422419,27.62804412841797,28.09944725036621,27.625825881958008,0.008611774400257621,0.223537776173054,0.01103144448228729,0.0023194506787067868
2015-04-06,28.317359924316406,28.352938105262208,27.64583787534428,27.67696793544134,148776000,27.850184440612793,27.88687391281128,27.634622802734373,27.910036422948174,27.914340713255445,55.60219114754927,0.05417913551666942,0.08863929384480837,-0.03446015832813895,28.656866785401235,27.116881040221323,1.5399857451799122,0.5247647754011453,27.865970611572266,27.668073654174805,27.40569877624512,0.016198585688477207,0.23110200342300957,0.025577095297536583,0.02313808327446959
2015-04-07,28.019399642944336,28.488574593940104,28.01272915828701,28.38184344650085,140049200,27.823501777648925,27.874310779571534,27.69454448699951,27.929920644765655,27.92434632560677,47.508473021823846,0.05856013979330399,0.0826234630345075,-0.024063323241203513,28.625917585227782,27.122703973915286,1.5032136113124963,0.5211120418704918,28.317359924316406,27.62804412841797,28.09944725036621,-0.010522177285185674,0.2337641370271661,0.01698675744745585,-0.012770269987561285
2015-04-08,27.928232192993164,28.106119702993404,27.788146923979166,27.98382182781061,149316800,27.799264907836914,27.88642930984497,27.75211120605469,27.929613653534293,27.924716408214998,42.697160897051404,0.054052581440792835,0.07690928671576458,-0.022856705274971745,28.633041729453367,27.139816890236574,1.4932248392167935,0.49951148443514704,28.019399642944336,27.865970611572266,27.668073654174805,-0.00325372602956997,0.22151285560986636,0.011442748589322078,-0.001986491879468684
2015-04-09,28.141698837280277,28.14614695850273,27.719218930050666,27.98382446310668,129936000,27.869975090026855,27.934458827972414,27.831488914489746,27.96817459603356,27.945381401459308,47.60692671170748,0.0669337129716645,0.07491417196694457,-0.007980458995280063,28.61025720311257,27.258660452832256,1.351596750280315,0.5006232732074517,27.928232192993164,28.317359924316406,27.62804412841797,0.0076433997974518775,0.2112526008478143,0.01540187800851875,0.005641629662941063
2015-04-10,28.26177024841309,28.286229823663,27.852631346889225,28.006057586730154,160752000,27.933569526672365,27.96392126083374,27.885937004089357,28.021555623738926,27.975513672597764,53.22935907728777,0.08584133642129643,0.07709960485781495,0.008741731563481486,28.64300769191652,27.28483482975096,1.35817286216556,0.48013464066879763,28.141698837280277,28.019399642944336,27.865970611572266,0.004266672450269793,0.20266978468469465,0.015567594722866335,0.009130619720074309
2015-04-13,28.206178665161133,28.588637297522965,28.15281309396547,28.54416287801489,145460400,28.013617515563965,28.00016555786133,27.92337059020996,28.05512344945205,27.997481767127606,48.97261850089646,0.09524209645522319,0.0807281031772966,0.014513993277926587,28.64742499072812,27.35290612499454,1.294518865733579,0.4802934049698188,28.26177024841309,27.928232192993164,28.317359924316406,-0.0019670241022881063,0.20081934774046517,0.01548066269977522,-0.011840747066156855
2015-04-14,28.083879470825195,28.30401391271499,27.997159790794043,28.23952974358349,102098400,28.012060737609865,28.015174293518065,27.96606586456299,28.06035181697444,28.005710119860712,48.888866079855404,0.09176592318486598,0.08293566717881048,0.008830256006055498,28.65518007837831,27.37516850865782,1.280011569720493,0.4787051527391493,28.206178665161133,28.141698837280277,28.019399642944336,-0.004335900860154229,0.19843542801703667,0.010960187540946376,-0.00551178699403308
2015-04-15,28.19061851501465,28.268443673239812,28.01940316691929,28.10834693194571,115881600,28.064315223693846,28.01228380203247,28.004384422302245,28.084036671163567,28.023320443208707,61.54894621798693,0.09651145564986763,0.08565082487302192,0.010860630776845709,28.648364117341963,27.37620348672298,1.272160630618984,0.4418570498149779,28.083879470825195,28.26177024841309,27.928232192993164,0.003800722912955745,0.18962182607095632,0.008888144577417283,0.0029269449131294955
2015-04-16,28.054977416992188,28.261770933185836,28.04163644706391,28.07943699283474,113476000,28.10700855255127,27.98671245574951,28.039901313781737,28.078753170405133,28.026335393092847,56.66895684602585,0.08830924727564238,0.08618250935354602,0.002126737922096361,28.567734530146392,27.40569038135263,1.1620441487937612,0.4213682827885056,28.19061851501465,28.206178665161133,28.141698837280277,-0.004811568712130843,0.1854642596911709,0.007850272452447184,-0.0008710849811124806
2015-04-17,27.739229202270508,28.04830745205387,27.67474501898649,27.91711672143064,207828000,28.094334411621094,27.956138134002686,28.0650724029541,28.0170215398352,27.99899194634786,55.03343031790747,0.05568875068242107,0.08008375761932103,-0.024395006936899957,28.520629605866652,27.39164666213872,1.1289829437279337,0.420097709762105,28.054977416992188,28.083879470825195,28.26177024841309,-0.011254623734982538,0.18769504143068508,0.013498315262203688,-0.006371987513437514
2015-04-20,28.37294578552246,28.48857146529368,27.83261453362563,27.921558277697777,188217200,28.099892997741698,27.975038719177245,28.099137687683104,28.081735039051065,28.034606597697824,54.20363373695158,0.08004964175133722,0.08007693444572428,-2.7292694387059946e-05,28.569516695214272,27.38056074314022,1.1889559520740534,0.42359223152102693,27.739229202270508,28.19061851501465,28.206178665161133,0.022845500811539576,0.2004815527978681,0.023567923555135813,0.016166272073189693
2015-04-21,28.219520568847656,28.50636156657248,28.166153302631106,28.484127750340228,129740400,28.119905090332033,27.971703433990477,28.13462615966797,28.106786953559535,28.052217452093046,59.26747943868852,0.0859845147144469,0.08125845049946881,0.004726064214978093,28.55954166860326,27.383865199377695,1.1756764692255643,0.4140626012848672,28.37294578552246,28.054977416992188,28.083879470825195,-0.005407447567643553,0.198222128080749,0.012078620047473577,-0.009289636102317063
2015-04-22,28.599760055541992,28.65534970167261,28.088336329017185,28.23731617349649,150618000,28.187057876586913,27.993161392211913,28.174205932617188,28.196418426647256,28.10436436670723,64.65466009670837,0.11998695811455562,0.08900415202248618,0.030982806092069437,28.639945590314838,27.34637719410899,1.293568396205849,0.42248033303151444,28.219520568847656,27.739229202270508,28.19061851501465,0.013474342548331464,0.20321034771458651,0.020186790916116318,0.012835634938482214
2015-04-23,28.833229064941406,28.999997956003867,28.49302079860773,28.528598976335616,183083600,28.25621089935303,28.063092994689942,28.208226585388182,28.31220217906437,28.173780052253342,64.60707492116379,0.16388398479762145,0.10398011857751324,0.05990386622010821,28.756365553841846,27.36982043553804,1.3865451183038076,0.4369336944824137,28.599760055541992,28.37294578552246,28.054977416992188,0.00816332056443847,0.17772594353687476,0.01779302942217025,0.010678059895562357
