Date,Target
2015-04-06,0.01410994896031137
2015-04-07,-0.009323529173000722
2015-04-07,0.002889620466127063
2015-04-07,0.0023013924145676157
2015-04-07,0.028578286924802798
2015-04-07,0.020713383569564314
2015-04-08,0.009394746967683831
2015-04-08,0.005902473639110006
2015-04-08,-0.014211568503946892
2015-04-08,0.020280307989543278
2015-04-08,0.0007703972381423174
2015-04-09,-0.008211322468796523
2015-04-09,0.006518224941420403
2015-04-09,0.016393132832284607
2015-04-09,-0.016135930256350184
2015-04-09,-0.003081666396125171
2015-04-10,-0.018528672287941084
2015-04-10,-0.02880357363727326
2015-04-10,-0.0023967126893291724
2015-04-10,-0.019487920317867946
2015-04-10,-0.018489323431759686
2015-04-13,-0.007491181000384706
2015-04-13,-0.021498722952453586
2015-04-13,0.027538299363636165
2015-04-13,0.005912363827745182
2015-04-13,0.018699658736441194
2015-04-14,0.0048296510911234325
2015-04-14,0.009399410653538665
2015-04-14,0.0058173650495079166
2015-04-14,0.02376947761043202
2015-04-14,0.01576168935086253
2015-04-15,0.01656013303737658
2015-04-15,0.05586290822714446
2015-04-15,0.01451339648173211
2015-04-15,0.01727377004813313
2015-04-15,0.015044950944349322
2015-04-16,0.027988386484477656
2015-04-16,0.010232112134154425
2015-04-16,0.05757134027300981
2015-04-16,0.02774044018422339
2015-04-16,0.02564761405497129
2015-04-17,0.07681043842234447
2015-04-17,0.1501684918388655
2015-04-17,0.044328588483008025
2015-04-17,0.18516345220150576
2015-04-17,0.056288989461504624
2015-04-20,0.03957690165825967
2015-04-20,0.1193194615327291
2015-04-20,0.12592741527549678
2015-04-20,0.12802656108650567
2015-04-20,0.039648833877355294
2015-04-21,0.09747430140516178
2015-04-21,0.028760830317650532
2015-04-21,0.15290833993455588
2015-04-21,0.10061596494799452
2015-04-21,0.039508395570365895
2015-04-22,0.00015552360904402818
2015-04-22,0.14119598627059804
2015-04-22,0.05928735048778133
2015-04-22,0.10151361669807901
2015-04-22,0.022233283208715093
2015-04-23,0.08151493140118204
2015-04-23,0.1222887599376683
2015-04-23,-0.03485776664264506
2015-04-23,0.034080530208038695
2015-04-23,-0.015588508902046772
2015-04-24,0.01650245127546901
2015-04-24,0.034793787088971184
2015-04-24,-0.03922183226122766
2015-04-24,-0.049943825131048225
2015-04-24,-0.010208761740823302
2015-04-27,-0.03538850269214677
2015-04-27,-0.023457954751205046
2015-04-27,0.004372507117355484
2015-04-27,-0.02977763143379164
2015-04-27,-0.004491515439483784
2015-04-28,-0.01891407792215194
2015-04-28,-0.03779431343023698
2015-04-28,-0.031733497760358054
2015-04-28,-0.036458494161692334
2015-04-28,0.010716795644214017
2015-04-29,-0.023918774499303908
2015-04-29,-0.056665474101747604
2015-04-29,-0.008690026291994335
2015-04-29,-0.028218344664609152
2015-04-29,-0.04686593172355813
2015-04-30,0.04755588518950704
2015-04-30,-0.03988474858044022
2015-04-30,-0.012263878393193761
2015-04-30,0.0050597752868133394
2015-04-30,0.012091571543433766
2015-05-01,0.04680790522259115
2015-05-01,-0.0061800118020503
2015-05-01,-0.018701121351534566
2015-05-01,-0.0040097298702787
2015-05-01,0.02558707793026116
2015-05-04,0.03895706399048726
2015-05-04,-0.01803467636000511
2015-05-04,-0.014392920210066329
2015-05-04,-0.012770452102682017
2015-05-04,0.023189272246238346
2015-05-05,0.02333867663269462
2015-05-05,-0.00793673615899848
2015-05-05,0.05061173633514571
2015-05-05,-0.005251947714624783
2015-05-05,0.004735521628446593
2015-05-06,0.018539738250418436
2015-05-06,0.008241768510518277
2015-05-06,0.05533129814116711
2015-05-06,0.029170238573203333
2015-05-06,0.012210115596266835
2015-05-07,0.013209391818900906
2015-05-07,0.03082764270076699
2015-05-07,0.029458670939138676
2015-05-07,0.04325483599904212
2015-05-07,0.012649946565820747
2015-05-08,-0.017731582842103744
2015-05-08,0.051688373528845144
2015-05-08,-0.004481295902296845
2015-05-08,0.011518343847728651
2015-05-08,0.00901119853666077
2015-05-11,0.0306364953043321
2015-05-11,-0.017581184927728533
2015-05-11,0.0016307242543946998
2015-05-11,0.03866544368256153
2015-05-11,0.013510415930175323
2015-05-12,0.009806315736806903
2015-05-12,0.033367978253441066
2015-05-12,0.019583101510068035
2015-05-12,-0.02159991949680884
2015-05-12,0.011387738144384318
2015-05-13,-0.00705129631521173
2015-05-13,0.024133855982948926
2015-05-13,0.0048113140175654046
2015-05-13,0.005442104609593379
2015-05-13,0.03214024241438218
2015-05-14,0.006226973950625103
2015-05-14,0.013856497540817747
2015-05-14,0.018922381853358372
2015-05-14,-0.0015037114935358975
2015-05-14,-0.020357741396460072
2015-05-15,0.014693695136177576
2015-05-15,0.0038263384976218173
2015-05-15,-0.004460661967432777
2015-05-15,0.0292768581541063
2015-05-15,-0.022674870272226588
2015-05-18,0.000540932778023473
2015-05-18,-0.005185841713591266
2015-05-18,-0.004378077854147455
2015-05-18,0.0009513018714915056
2015-05-18,-0.023270563882359263
2015-05-19,0.0006307316412637043
2015-05-19,0.023025226427254575
2015-05-19,0.015145444351764903
2015-05-19,0.001173396815922434
2015-05-19,0.009048167027915666
2015-05-20,-0.0027318994341083425
2015-05-20,0.0030226263281332155
2015-05-20,0.006393618135732249
2015-05-20,0.013224596275249967
2015-05-20,0.029056563831426407
2015-05-21,-0.01180915108429248
2015-05-21,-0.008448373628914152
2015-05-21,0.021089474121323448
2015-05-21,-0.020635308009255393
2015-05-21,-0.005560268604615115
2015-05-22,0.0076935332394176825
2015-05-22,0.007036565989742449
2015-05-22,-0.015090121226124298
2015-05-22,-0.009575889992890496
2015-05-22,0.006943001626901424
2015-05-26,0.007083006018788529
2015-05-26,0.012353905603382342
2015-05-26,0.003596569177304998
2015-05-26,0.012973843677480446
2015-05-26,0.002623200985303331
2015-05-27,0.006304819268053041
2015-05-27,0.011983731078598625
2015-05-27,-0.01596310342962337
2015-05-27,-0.014540831196130144
2015-05-27,0.0018764445899583926
2015-05-28,-0.022971744393496807
2015-05-28,-0.01836414345325632
2015-05-28,-0.004493139458611961
2015-05-28,0.009869367392705497
2015-05-28,-0.02199238714120022
2015-05-29,-0.0053118523655379946
2015-05-29,0.007720169817357236
2015-05-29,-0.015364853417171864
2015-05-29,-0.012511643136918993
2015-05-29,-0.006618796624951018
2015-06-01,-0.01043308332852444
2015-06-01,-0.017218987193073465
2015-06-01,-0.031759591511687835
2015-06-01,0.02742040317200245
2015-06-01,-0.020989462963585725
2015-06-02,-0.012784489204598515
2015-06-02,-0.02128349174410138
2015-06-02,-0.02706716188964753
2015-06-02,0.030803314385801084
2015-06-02,-0.019544611961051284
2015-06-03,-0.004844336578568087
2015-06-03,0.006867765213411481
2015-06-03,-0.0051226805341823
2015-06-03,-0.009529538411403582
2015-06-03,-0.013330601413986565
2015-06-04,0.022324401982566133
2015-06-04,0.005083842669547645
2015-06-04,-0.002990796220103009
2015-06-04,0.0017256081625778297
2015-06-04,-0.005952349114675459
2015-06-05,-0.011504016459312982
2015-06-05,-0.0037486580064703956
2015-06-05,-0.003684700289273146
2015-06-05,0.006221467571359662
2015-06-05,0.006956338848405519
2015-06-08,-0.0008832136748654351
2015-06-08,0.0004014665011919938
2015-06-08,-0.02305987339786797
2015-06-08,-0.005466826983832829
2015-06-08,-0.0068858356916086105
2015-06-09,0.004998547094842376
2015-06-09,0.004183543348787344
2015-06-09,0.003943319949509583
2015-06-09,0.0014126484866388012
2015-06-09,-0.011250078091393778
2015-06-10,-0.012259354233127184
2015-06-10,-0.010857687425890883
2015-06-10,0.03873154086686603
2015-06-10,-0.00687144965138875
2015-06-10,-0.013731009901471358
2015-06-11,0.04168483184535332
2015-06-11,0.014827777395498343
2015-06-11,0.006029462699494559
2015-06-11,0.011162893082772518
2015-06-11,-0.005521326819023287
2015-06-12,0.01835716203663451
2015-06-12,0.04714987050701924
2015-06-12,-0.004482248237519082
2015-06-12,0.011630070553974914
2015-06-12,0.0028274816508242484
2015-06-15,0.030718239808422698
2015-06-15,0.03758283660413775
2015-06-15,0.029787358565060762
2015-06-15,0.016490924270702978
2015-06-15,0.0054365533421543155
2015-06-16,-0.004467143410105012
2015-06-16,0.03398983012920409
2015-06-16,0.05748269082199586
2015-06-16,0.04383741065581348
2015-06-16,0.0017451771077174882
2015-06-17,0.006362842177316974
2015-06-17,-0.007178726988328776
2015-06-17,0.021898855955555296
2015-06-17,0.01827886190589778
2015-06-17,0.030457480136484083
2015-06-18,0.026346886986589713
2015-06-18,-0.0029715750536788432
2015-06-18,0.001615857139198651
2015-06-18,-0.022902482647682687
2015-06-18,0.0031823438490095057
2015-06-19,-0.018220938817775645
2015-06-19,0.001184899518010818
2015-06-19,0.007311707652383204
2015-06-19,-0.00799965561129734
2015-06-19,0.01744688781621262
2015-06-22,-0.04023379348440026
2015-06-22,-0.024136174916178588
2015-06-22,-0.03292952819410999
2015-06-22,-0.014737938814982754
2015-06-22,0.008583950473981306
2015-06-23,-0.01259545000489204
2015-06-23,0.0022042071475869562
2015-06-23,-0.04144555654417126
2015-06-23,-0.03833549072354325
2015-06-23,-0.026682182397941845
2015-06-24,-0.027337626978406138
2015-06-24,0.01500923086417738
2015-06-24,-0.00782599636079051
2015-06-24,-0.02607305753675626
2015-06-24,-0.011786944971941882
2015-06-25,-0.005430548107269395
2015-06-25,-0.00831373334067631
2015-06-25,-0.019016120369802825
2015-06-25,0.04177983544460484
2015-06-25,-0.027382136114087463
2015-06-26,-0.004702151912368335
2015-06-26,-0.005917148996305466
2015-06-26,0.047287485838959364
2015-06-26,-0.013452539944247777
2015-06-26,-0.019222165647141964
2015-06-29,0.016221727931386987
2015-06-29,0.0093152606717255
2015-06-29,0.015958703368551985
2015-06-29,-0.001577813396564265
2015-06-29,0.022364721345084826
2015-06-30,-0.02280140874594394
2015-06-30,0.003073761297272881
2015-06-30,-0.04957879741695259
2015-06-30,0.0020382959497073916
2015-06-30,-0.01011309111044345
2015-07-01,-0.006858850178215303
2015-07-01,0.0024848614594163987
2015-07-01,-0.05157980079977498
2015-07-01,0.001574475498369976
2015-07-01,-0.04172384638001658
2015-07-02,-0.07453035573872058
2015-07-02,-0.02499200273477742
2015-07-02,0.004729544143541542
2015-07-02,0.013250824341866307
2015-07-02,0.016023037160906917
2015-07-06,-0.002698633741246792
2015-07-06,0.02590711072894436
2015-07-06,0.04785393956542916
2015-07-06,-0.06277711300375399
2015-07-06,0.04478944846549937
2015-07-07,0.02979678958286036
2015-07-07,0.06606059404352749
2015-07-07,0.06208749294518312
2015-07-07,-0.0006363947814268522
2015-07-07,-0.008324713489197166
2015-07-08,0.07801377399045273
2015-07-08,0.034673973713226225
2015-07-08,0.07328364372912444
2015-07-08,0.03208349482881556
2015-07-08,0.03435789653092303
2015-07-09,0.10489302881593732
2015-07-09,0.03396399628262281
2015-07-09,0.04806826632486061
2015-07-09,0.07029216035976638
2015-07-09,0.0945924454432594
2015-07-10,0.2580605716048383
2015-07-10,0.08906218108539488
2015-07-10,0.04505711704441162
2015-07-10,0.051427642936653584
2015-07-10,0.059849531058300265
2015-07-13,0.07140510181541648
2015-07-13,0.05101117077246431
2015-07-13,0.030302544468885362
2015-07-13,0.21183073755324955
2015-07-13,0.07667074531962559
2015-07-14,0.0042160915182754
2015-07-14,0.0481775043225372
2015-07-14,0.03638783962952008
2015-07-14,0.1903009376368643
2015-07-14,0.040920182854913945
2015-07-15,-0.004807329683757078
2015-07-15,0.017975169096517307
2015-07-15,-0.012616373157115168
2015-07-15,0.19032131158424836
2015-07-15,0.058717669801342964
2015-07-16,0.014090985198432326
2015-07-16,0.0019498683744973988
2015-07-16,-0.026067614753559343
2015-07-16,0.12122353666639651
2015-07-16,-0.011786981952232822
2015-07-17,0.09608502476382341
2015-07-17,-0.033678008154738204
2015-07-17,-0.06410654069411059
2015-07-17,-0.03950011496480632
2015-07-17,-0.014586295302527086
2015-07-20,-0.10362790199825622
2015-07-20,-0.04989601134793098
2015-07-20,-0.033461125206643016
2015-07-20,-0.07041744380887505
2015-07-20,0.08873176285979278
2015-07-21,-0.051326633980800285
2015-07-21,-0.04103231141736963
2015-07-21,-0.0563672480211832
2015-07-21,0.07793035785378555
2015-07-21,-0.007309620564017405
2015-07-22,0.016468708685878797
2015-07-22,-0.0178087843508139
2015-07-22,-0.04843931009418634
2015-07-22,-0.015119300076313125
2015-07-22,0.08341700062618629
2015-07-23,-0.0015344805192928357
2015-07-23,-0.015072637258338961
2015-07-23,-0.022291627551094595
2015-07-23,0.016698600839852862
2015-07-23,0.11319425012177553
2015-07-24,0.0027881525775401705
2015-07-24,0.004169599343221364
2015-07-24,0.012712030497978644
2015-07-24,0.01654368579672827
2015-07-24,-0.025702811134760806
2015-07-27,0.006812056973306335
2015-07-27,0.027587879692514417
2015-07-27,0.03219413783453695
2015-07-27,0.009798359328722084
2015-07-27,-0.03526930030201836
2015-07-28,0.011159020943451115
2015-07-28,0.048522028810768836
2015-07-28,0.0024558563895413776
2015-07-28,0.0055132112448723625
2015-07-28,-0.07083789414215602
2015-07-29,0.015141751694511596
2015-07-29,-0.061712163443210066
2015-07-29,0.02786761618102629
2015-07-29,0.017931184630492814
2015-07-29,0.02391787946376045
2015-07-30,-0.013600111038139184
2015-07-30,-0.0549061762284444
2015-07-30,-0.07743915111507937
2015-07-30,-0.005546043192630079
2015-07-30,0.008411506822803227
2015-07-31,0.010479166617918478
2015-07-31,-0.025235486310029143
2015-07-31,-0.0888221024255863
2015-07-31,0.0008564750088664308
2015-07-31,-0.04333963464770796
2015-08-03,-0.020615607725648077
2015-08-03,-0.07250276181870785
2015-08-03,0.015382751309013676
2015-08-03,-0.002376984953129768
2015-08-03,0.011108861282164373
2015-08-04,-0.005550518503417479
2015-08-04,0.04388470629839181
2015-08-04,-0.00834743853363562
2015-08-04,-0.02376904770414845
2015-08-04,-0.10856994952596166
2015-08-05,0.027001666246220468
2015-08-05,-0.0206700174286506
2015-08-05,-0.017654347900487588
2015-08-05,0.0031337165397018474
2015-08-05,-0.11831340619005337
2015-08-06,-0.014707655017798138
2015-08-06,0.024412674966992842
2015-08-06,0.0023596091856947776
2015-08-06,0.00037775201311651685
2015-08-06,0.0001734259837768981
2015-08-07,0.0055627495914420955
2015-08-07,0.0026389930841606013
2015-08-07,0.017029569706069392
2015-08-07,0.003808600507332338
2015-08-07,0.037598288924892254
2015-08-10,-0.00021138549777688365
2015-08-10,0.057435444270087954
2015-08-10,0.04670199807230513
2015-08-10,-0.02138331355876344
2015-08-10,0.02141217176678567
2015-08-11,-0.002274638405818319
2015-08-11,0.09836955322988694
2015-08-11,0.02652206565579629
2015-08-11,0.014332850680264686
2015-08-11,0.025246496344268454
2015-08-12,-0.001995963208868967
2015-08-12,0.07171344844134486
2015-08-12,0.013329281034989648
2015-08-12,0.0037166772556016525
2015-08-12,0.003794840781227382
2015-08-13,-0.01645432987424933
2015-08-13,-0.02620549972959485
2015-08-13,-0.02171082243793332
2015-08-13,-0.010240278855962681
2015-08-13,-0.0013608469411146018
2015-08-14,-0.07757373709224291
2015-08-14,-0.06970578343755951
2015-08-14,-0.050914974370221966
2015-08-14,-0.08796101116421262
2015-08-14,-0.06577014569428252
2015-08-17,-0.13424381832940602
2015-08-17,-0.1094927321729916
2015-08-17,-0.14165256482266675
2015-08-17,-0.11338016466867784
2015-08-17,-0.11983598931573114
2015-08-18,-0.11072554968982495
2015-08-18,-0.1438542885515064
2015-08-18,-0.12831292296995112
2015-08-18,-0.10952785331293613
2015-08-18,-0.15606775682269292
2015-08-19,-0.06032800727377996
2015-08-19,-0.04942081621288996
2015-08-19,-0.11913809734853509
2015-08-19,-0.08367338354249398
2015-08-19,-0.04625686257634487
2015-08-20,0.005021572957288223
2015-08-20,-0.016954231680360476
2015-08-20,-0.03854540651217031
2015-08-20,0.0033446728358978994
2015-08-20,0.002396870661607098
2015-08-21,0.07119895196902615
2015-08-21,0.07674296660059299
2015-08-21,0.04760653140500315
2015-08-21,0.01996709591940604
2015-08-21,0.024315554505258463
2015-08-24,0.10686922916642483
2015-08-24,0.09348289567497248
2015-08-24,0.0480659695782828
2015-08-24,0.13793576286515874
2015-08-24,0.0441458447768297
2015-08-25,0.03335836741574871
2015-08-25,0.02790361745703218
2015-08-25,0.0845339105917009
2015-08-25,0.03836546255055939
2015-08-25,0.06469108698870651
2015-08-26,0.024159193264010614
2015-08-26,-0.02247856341660781
2015-08-26,0.10162783987611235
2015-08-26,0.015219022465769116
2015-08-26,0.019529936845761764
2015-08-27,-0.022582154939839172
2015-08-27,-0.02633257385755372
2015-08-27,-0.009111613662453721
2015-08-27,-0.04627511583419086
2015-08-27,0.010617657877273867
2015-08-28,-0.03548422181624389
2015-08-28,-0.026360146021792707
2015-08-28,-0.036698079381141335
2015-08-28,-0.030047438267509552
2015-08-28,-0.04658236908028168
2015-08-31,-0.003573464282243477
2015-08-31,-0.006082049724378091
2015-08-31,0.009066274236331662
2015-08-31,-0.003990736194977251
2015-08-31,0.0085017764265225
2015-09-01,0.0219994115439055
2015-09-01,0.0430792390539767
2015-09-01,0.02989020433361267
2015-09-01,0.04098360403850543
2015-09-01,0.022558152037094548
2015-09-02,0.00956710682972095
2015-09-02,0.0031894127943596917
2015-09-02,0.022896850676215053
2015-09-02,-0.001614026130393631
2015-09-02,0.0020472607951829147
2015-09-03,0.019017060235506422
2015-09-03,0.034792246891862444
2015-09-03,0.028647543188304425
2015-09-03,-0.0004601135236390608
2015-09-03,0.04897765327491643
2015-09-04,0.0552760311229723
2015-09-04,0.010091481129334667
2015-09-04,0.04484967723381095
2015-09-04,0.04654232280799109
2015-09-04,0.037378945498452776
2015-09-08,0.035348578648825235
2015-09-08,0.0020508612796068526
2015-09-08,0.009332570993397793
2015-09-08,0.021759315300484028
2015-09-08,0.03290999838356701
2015-09-09,0.02031378540499129
2015-09-09,0.056831615583478046
2015-09-09,0.028557594235876227
2015-09-09,0.03436370405493716
2015-09-09,0.05359369243916845
2015-09-10,0.03162438129742129
2015-09-10,0.03184363597689677
2015-09-10,0.054692541915634996
2015-09-10,0.011992186960001039
2015-09-10,0.022175830833319754
2015-09-11,0.020436701560751835
2015-09-11,0.04148014490788454
2015-09-11,0.008576503097875943
2015-09-11,-0.006654738796774251
2015-09-11,0.0
2015-09-14,0.022238636162674963
2015-09-14,0.024860419187755278
2015-09-14,-0.0008673248187861526
2015-09-14,0.0518048292670934
2015-09-14,0.043485085029524306
2015-09-15,-0.0018189680040349154
2015-09-15,0.029064932820063394
2015-09-15,-0.01784784638092085
2015-09-15,-0.024767680274994763
2015-09-15,0.030687073450869518
2015-09-16,-0.009706208885577605
2015-09-16,-0.004537707790993606
2015-09-16,0.016458409462364987
2015-09-16,-0.01837637393693048
2015-09-16,-0.01795362103589504
2015-09-17,-0.024952625800745976
2015-09-17,-0.009501383037449518
2015-09-17,-0.007683495079272684
2015-09-17,0.004006545844382314
2015-09-17,0.00948067497622529
2015-09-18,-0.014235296584413581
2015-09-18,0.011106220718859694
2015-09-18,0.010579899707112705
2015-09-18,-0.03142600718987776
2015-09-18,-0.029633911645551736
2015-09-21,-0.08083667490625679
2015-09-21,-0.05968958224840237
2015-09-21,-0.018589823189736343
2015-09-21,-0.06406470988032298
2015-09-21,-0.0240432655665358
2015-09-22,-0.0786218740153719
2015-09-22,-0.03827160549373798
2015-09-22,-0.04683092068825534
2015-09-22,-0.05476358021050132
2015-09-22,-0.010478576011958673
2015-09-23,-0.03516459500921776
2015-09-23,-0.0451060372298584
2015-09-23,-0.048494592922863955
2015-09-23,0.008889478093754066
2015-09-23,-0.02283843617977177
2015-09-24,-0.047130396730049595
2015-09-24,-0.019712589316641438
2015-09-24,0.015941393481601507
2015-09-24,-0.02441220428681201
2015-09-24,-0.08832468350094758
2015-09-25,0.01581311192056334
2015-09-25,0.037095885888364544
2015-09-25,0.02630634376357488
2015-09-25,-0.036355071547849005
2015-09-25,-0.037747291898513224
2015-09-28,0.0786017922402853
2015-09-28,-0.009177661195832298
2015-09-28,0.07597898682443693
2015-09-28,0.0771539255248963
2015-09-28,-0.014763382032855876
2015-09-29,0.08347617846173572
2015-09-29,0.0787492467980655
2015-09-29,-0.021041887975954632
2015-09-29,0.07619726216039235
2015-09-29,0.02063086583937257
2015-09-30,0.058704040252512746
2015-09-30,0.04954802916858214
2015-09-30,-0.06618355996728487
2015-09-30,0.057388642173069604
2015-09-30,0.004351810584335203
2015-10-01,0.06366322906955069
2015-10-01,-0.0007299250247646549
2015-10-01,0.03894075668435959
2015-10-01,-0.05486072460524516
2015-10-01,0.023890062402740497
2015-10-02,0.021689880385836746
2015-10-02,-0.10857533728277846
2015-10-02,0.013632739376472358
2015-10-02,0.03379403924228863
2015-10-02,0.015763773666480407
2015-10-05,0.011973973223165846
2015-10-05,-0.12419257317256593
2015-10-05,0.007934653135854841
2015-10-05,0.007071952738512133
2015-10-05,0.007402108023338627
2015-10-06,0.021247269994654205
2015-10-06,0.0029945384418206267
2015-10-06,-0.09198213335902161
2015-10-06,0.0043123992862477145
2015-10-06,0.017166909589770407
2015-10-07,-0.005145167443620369
2015-10-07,0.015537259767318234
2015-10-07,-0.06501118489040425
2015-10-07,-0.0025641391732609264
2015-10-07,0.005332720661730406
2015-10-08,0.021552399969899216
2015-10-08,-0.009273174830668696
2015-10-08,0.05491780113290412
2015-10-08,-0.023862069217901016
2015-10-08,0.039010646952462924
2015-10-09,0.00849085865421273
2015-10-09,0.028637387496880606
2015-10-09,-0.009632421814265268
2015-10-09,0.03587376881713156
2015-10-09,0.05735458869287813
2015-10-12,0.0011649827031805504
2015-10-12,0.013191244945429448
2015-10-12,0.058075926863025984
2015-10-12,0.04173099434018157
2015-10-12,0.03477086177787814
2015-10-13,0.02182550327734556
2015-10-13,0.01771165615471304
2015-10-13,0.018767379112627047
2015-10-13,-0.02836947269618495
2015-10-13,-0.004640219703874959
2015-10-14,-0.031307674666287144
2015-10-14,0.020079619716361297
2015-10-14,0.011139143234103477
2015-10-14,0.03221110986114417
2015-10-14,-0.01265403332261561
2015-10-15,-0.017142569179827483
2015-10-15,0.032540806192555394
2015-10-15,-0.043332844236423806
2015-10-15,0.002613600748289535
2015-10-15,0.021697265602352633
2015-10-16,0.07240632849865292
2015-10-16,-0.07893926763180559
2015-10-16,0.04953044456033706
2015-10-16,0.11281816451550619
2015-10-16,0.03453084531226991
2015-10-19,-0.056291095847026296
2015-10-19,0.04453159026070597
2015-10-19,0.03177275075920383
2015-10-19,0.061868647287617984
2015-10-19,0.13922775297814116
2015-10-20,0.0068561254833605645
2015-10-20,-0.012580416329010524
2015-10-20,0.08937741364374507
2015-10-20,0.0776763367189548
2015-10-20,0.12392705694255768
2015-10-21,0.048435509880578875
2015-10-21,0.09693370281832525
2015-10-21,0.11035139459147203
2015-10-21,0.013660843687899327
2015-10-21,0.1436446161116447
2015-10-22,0.11108155676938836
2015-10-22,0.09353442833565273
2015-10-22,0.11097246963466412
2015-10-22,0.043549791900271195
2015-10-22,-0.00042505892278799084
2015-10-23,-0.004349844032544459
2015-10-23,0.025106738608176693
2015-10-23,0.003526851466694847
2015-10-23,-0.010330483804206758
2015-10-23,0.04485585496776068
2015-10-26,0.02273214607746188
2015-10-26,0.051179820476501714
2015-10-26,-0.00682892110555966
2015-10-26,0.03243454792819467
2015-10-26,-0.01861760272475177
2015-10-27,0.02340381417272286
2015-10-27,0.008567554139697675
2015-10-27,0.021833560577090072
2015-10-27,-0.009507886345228256
2015-10-27,0.07001314629745292
2015-10-28,0.024955056388548114
2015-10-28,0.0077806897973788924
2015-10-28,0.08766907304186478
2015-10-28,0.03864855244878096
2015-10-28,0.022888939430776523
2015-10-29,0.007529874187435004
2015-10-29,0.09516601651614387
2015-10-29,0.019115557300990238
2015-10-29,0.021239262867234876
2015-10-29,0.04644487620788085
2015-10-30,0.017390966491904525
2015-10-30,0.12289188276483509
2015-10-30,0.0433123474421131
2015-10-30,0.03283200278409182
2015-10-30,0.05347493687830984
2015-11-02,0.05397816862557092
2015-11-02,0.043192560772587374
2015-11-02,0.009401737802528842
2015-11-02,0.0172802694533698
2015-11-02,-0.0007749269212263821
2015-11-03,0.012606531136030164
2015-11-03,-0.043242120073485046
2015-11-03,0.039116849543496146
2015-11-03,-0.011818922859743175
2015-11-03,0.05496480444330398
2015-11-04,-0.044204754995972984
2015-11-04,-0.05418126147974145
2015-11-04,0.050393878867666775
2015-11-04,-0.013787002675412219
2015-11-04,0.013160100484313597
2015-11-05,-0.005442570510508893
2015-11-05,0.015175704722602656
2015-11-05,-0.01949239327153185
2015-11-05,-0.043003584565710185
2015-11-05,-0.08124431355167872
2015-11-06,-0.07203051225746582
2015-11-06,-0.02826935498451355
2015-11-06,-0.025812456450649557
2015-11-06,-0.037872765814424114
2015-11-06,-0.10832331577228094
2015-11-09,-0.01171650717633732
2015-11-09,-0.007200624659099875
2015-11-09,-0.04890612186906185
2015-11-09,-0.005763249368670009
2015-11-09,-0.05299791780977381
2015-11-10,-0.024830227241869007
2015-11-10,-0.016195072107727415
2015-11-10,-0.02637674843398241
2015-11-10,-0.003419030356812902
2015-11-10,-0.011547300010366968
2015-11-11,0.01016290992931479
2015-11-11,-0.006847363149992125
2015-11-11,-0.014422587677697218
2015-11-11,0.009083434444663308
2015-11-11,0.010493184248211662
2015-11-12,0.04160797173910202
2015-11-12,0.018446668858615567
